probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.2568638290031325,3.7,3.893113342898135,-0.049603832688409843,-0.049603832688409843,-0.049603832688409843,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.47368421052631576,2.0,2.111111111111111,-0.05263157894736853,-0.05263157894736853,-0.05263157894736853,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.5898914063547392,1.61,1.6952272727272728,-0.05027483576886976,-0.05027483576886976,-0.05027483576886976,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.3956834532374101,2.4,2.527272727272727,-0.05035971223021585,-0.05035971223021585,-0.05035971223021585,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.3775518373228725,2.5,2.648642917726887,-0.0561204066928187,-0.0561204066928187,-0.0561204066928187,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.511293669135136,1.85,1.9558231606730456,-0.0541067120999984,-0.0541067120999984,-0.0541067120999984,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.47707736389684813,2.0,2.096096096096096,-0.04584527220630369,-0.04584527220630369,-0.04584527220630369,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.32763251441662067,2.9,3.0522001205545504,-0.04986570819180014,-0.04986570819180014,-0.04986570819180014,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.3316148808694441,2.87,3.015546218487395,-0.04826529190469542,-0.04826529190469542,-0.04826529190469542,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.6983240223463686,1.36,1.4320000000000002,-0.05027932960893866,-0.05027932960893866,-0.05027932960893866,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.5198277142432793,1.83,1.923714285714286,-0.048715282934798765,-0.048715282934798765,-0.048715282934798765,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.13433250960129228,7.0,7.444214382416183,-0.05967243279095402,-0.05967243279095402,-0.05967243279095402,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.41212601545472566,2.3,2.4264423076923074,-0.05211016445413097,-0.05211016445413097,-0.05211016445413097,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.4907216494845361,1.95,2.03781512605042,-0.04309278350515461,-0.04309278350515461,-0.04309278350515461,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.5772208925805997,1.65,1.7324390243902439,-0.04758552724201054,-0.04758552724201054,-0.04758552724201054,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.14596026490066225,6.5,6.8511796733212345,-0.05125827814569539,-0.05125827814569539,-0.05125827814569539,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.4407039020657995,2.15,2.2690972222222223,-0.0524866105585311,-0.0524866105585311,-0.0524866105585311,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.23684210526315788,4.0,4.222222222222222,-0.052631578947368474,-0.052631578947368474,-0.052631578947368474,RESEARCH_ONLY_NON_PIT,home_win,>4.00
