target,fold,match_id,kickoff_timestamp,configuration,probability,market_probability,odds,outcome,pit_status,data_quality,uncertainty,decision_status,research_holdout_locked
home_win,0,9ca20f04acaa13f304da,2025-02-01 12:30:00+00:00,BASELINE,0.5343133318953553,0.5687203791469194,1.65,1,NON_PIT,1.0,0.9313733362092893,COUNTERFACTUAL_NON_PIT,False
home_win,0,acb61e8a112acdf4e3cf,2025-02-01 12:30:00+00:00,BASELINE,0.548967176402804,0.5906280601095251,1.57,0,NON_PIT,1.0,0.902065647194392,COUNTERFACTUAL_NON_PIT,False
home_win,0,b42f4ff79c597195e5d5,2025-02-01 12:30:00+00:00,BASELINE,0.43436538718501827,0.3952569169960474,2.38,1,NON_PIT,1.0,0.8687307743700365,COUNTERFACTUAL_NON_PIT,False
home_win,0,c52db2efb60489a879f4,2025-02-01 12:30:00+00:00,BASELINE,0.33352364762880543,0.28148293448411144,3.3,0,NON_PIT,1.0,0.6670472952576109,COUNTERFACTUAL_NON_PIT,False
home_win,0,0173ae0ebab96f0f7c6c,2025-02-01 15:00:00+00:00,BASELINE,0.5294094586304914,0.5608856088560886,1.7,0,NON_PIT,1.0,0.9411810827390172,COUNTERFACTUAL_NON_PIT,False
home_win,0,032b40636f354c6cb268,2025-02-01 15:00:00+00:00,BASELINE,0.4343934565710078,0.3015157722244982,3.1,1,NON_PIT,1.0,0.8687869131420156,COUNTERFACTUAL_NON_PIT,False
home_win,0,0e26d179270514b15ea3,2025-02-01 15:00:00+00:00,BASELINE,0.5355364206040092,0.5185185185185186,1.8,1,NON_PIT,1.0,0.9289271587919816,COUNTERFACTUAL_NON_PIT,False
home_win,0,0f94c1eaf2f79a4e3eaf,2025-02-01 15:00:00+00:00,BASELINE,0.48612123976324484,0.3835842441740565,2.45,0,NON_PIT,1.0,0.9722424795264897,COUNTERFACTUAL_NON_PIT,False
home_win,0,21adbdd60982f7badca8,2025-02-01 15:00:00+00:00,BASELINE,0.2803980749357344,0.21553351646638655,4.33,0,NON_PIT,1.0,0.5607961498714688,COUNTERFACTUAL_NON_PIT,False
home_win,0,3378b06f4679eb93e4e2,2025-02-01 15:00:00+00:00,BASELINE,0.307668591326999,0.19412724306688417,4.75,1,NON_PIT,1.0,0.615337182653998,COUNTERFACTUAL_NON_PIT,False
home_win,0,34aed6c822d4673cf83b,2025-02-01 15:00:00+00:00,BASELINE,0.4065923521642078,0.35242290748898675,2.7,0,NON_PIT,1.0,0.8131847043284156,COUNTERFACTUAL_NON_PIT,False
home_win,0,3a4bd4b474bae16c36ee,2025-02-01 15:00:00+00:00,BASELINE,0.43909466110010453,0.4903728275762602,1.91,0,NON_PIT,1.0,0.8781893222002091,COUNTERFACTUAL_NON_PIT,False
home_win,0,3c9c933cc4a49a31ded4,2025-02-01 15:00:00+00:00,BASELINE,0.508680145049388,0.5420741468672235,1.73,1,NON_PIT,1.0,0.9826397099012241,COUNTERFACTUAL_NON_PIT,False
home_win,0,41fc05f031430bda8482,2025-02-01 15:00:00+00:00,BASELINE,0.46091360721094504,0.4658527279664251,2.0,0,NON_PIT,1.0,0.9218272144218901,COUNTERFACTUAL_NON_PIT,False
home_win,0,4d6006763ac37d0e8932,2025-02-01 15:00:00+00:00,BASELINE,0.3895980685326557,0.3664265580958347,2.55,0,NON_PIT,1.0,0.7791961370653114,COUNTERFACTUAL_NON_PIT,False
home_win,0,551f704a86dc7deeb6f8,2025-02-01 15:00:00+00:00,BASELINE,0.26284306774524874,0.21124357674746064,4.5,0,NON_PIT,1.0,0.5256861354904975,COUNTERFACTUAL_NON_PIT,False
home_win,0,673513f7ff8390f39f58,2025-02-01 15:00:00+00:00,BASELINE,0.4386970820909399,0.28357348703170027,3.3,1,NON_PIT,1.0,0.8773941641818798,COUNTERFACTUAL_NON_PIT,False
home_win,0,6a9a3e5965b65f1101f2,2025-02-01 15:00:00+00:00,BASELINE,0.39489869809016737,0.26070799921768045,3.6,0,NON_PIT,1.0,0.7897973961803347,COUNTERFACTUAL_NON_PIT,False
home_win,0,81ce0e1ff5b643d85f4a,2025-02-01 15:00:00+00:00,BASELINE,0.2866424833975047,0.18769716088328076,5.0,0,NON_PIT,1.0,0.5732849667950094,COUNTERFACTUAL_NON_PIT,False
home_win,0,8357c18ddb64d72c108b,2025-02-01 15:00:00+00:00,BASELINE,0.35230321385424324,0.2920353982300885,3.2,1,NON_PIT,1.0,0.7046064277084865,COUNTERFACTUAL_NON_PIT,False
home_win,0,89969465a849df850e1f,2025-02-01 15:00:00+00:00,BASELINE,0.6103502789655911,0.4866595517609392,1.95,0,NON_PIT,1.0,0.7792994420688177,COUNTERFACTUAL_NON_PIT,False
home_win,0,8aebc45fe9e60bf7570e,2025-02-01 15:00:00+00:00,BASELINE,0.29808212232048337,0.2322869955156951,4.0,0,NON_PIT,1.0,0.5961642446409667,COUNTERFACTUAL_NON_PIT,False
home_win,0,8de714c3045296b353cb,2025-02-01 15:00:00+00:00,BASELINE,0.5780183381451548,0.725753243897075,1.29,1,NON_PIT,1.0,0.8439633237096904,COUNTERFACTUAL_NON_PIT,False
home_win,0,94329cc31a1fa50dd7b5,2025-02-01 15:00:00+00:00,BASELINE,0.3632190816245162,0.3711340206185567,2.55,0,NON_PIT,1.0,0.7264381632490324,COUNTERFACTUAL_NON_PIT,False
home_win,0,bb6f721ecd9bdcfc3035,2025-02-01 15:00:00+00:00,BASELINE,0.32563603627387677,0.308411214953271,3.0,0,NON_PIT,1.0,0.6512720725477535,COUNTERFACTUAL_NON_PIT,False
home_win,0,c4e82cd59d1e2977eb3d,2025-02-01 15:00:00+00:00,BASELINE,0.45439470480109134,0.42081447963800905,2.2,1,NON_PIT,1.0,0.9087894096021827,COUNTERFACTUAL_NON_PIT,False
home_win,0,c6422f0842fdf23a2879,2025-02-01 15:00:00+00:00,BASELINE,0.5701881194537882,0.45172802404207363,2.1,0,NON_PIT,1.0,0.8596237610924236,COUNTERFACTUAL_NON_PIT,False
home_win,0,c85b72d798b685a4d82c,2025-02-01 15:00:00+00:00,BASELINE,0.5458636233004335,0.4998173182316405,1.85,0,NON_PIT,1.0,0.908272753399133,COUNTERFACTUAL_NON_PIT,False
home_win,0,cb1e01cb4522e73ba3b2,2025-02-01 15:00:00+00:00,BASELINE,0.5436163710362196,0.5389221556886228,1.75,1,NON_PIT,1.0,0.9127672579275607,COUNTERFACTUAL_NON_PIT,False
home_win,0,e0095939ca8a44a589e8,2025-02-01 15:00:00+00:00,BASELINE,0.48446829089087956,0.3569296375266524,2.6,0,NON_PIT,1.0,0.9689365817817591,COUNTERFACTUAL_NON_PIT,False
home_win,0,e6904465a510967c352c,2025-02-01 15:00:00+00:00,BASELINE,0.37602899286157837,0.3243792436933141,2.88,0,NON_PIT,1.0,0.7520579857231567,COUNTERFACTUAL_NON_PIT,False
home_win,0,edae2ed9ac323d83b7f4,2025-02-01 15:00:00+00:00,BASELINE,0.37410900872106595,0.2844638949671772,3.3,1,NON_PIT,1.0,0.7482180174421319,COUNTERFACTUAL_NON_PIT,False
home_win,0,edb7d2d9e5739e70c373,2025-02-01 15:00:00+00:00,BASELINE,0.49992932483438873,0.4276704769412692,2.2,1,NON_PIT,1.0,0.9998586496687775,COUNTERFACTUAL_NON_PIT,False
home_win,0,edf0207ac313d40bacfd,2025-02-01 15:00:00+00:00,BASELINE,0.614682929956345,0.6141862032806532,1.53,1,NON_PIT,1.0,0.77063414008731,COUNTERFACTUAL_NON_PIT,False
home_win,0,fd0254a3021b0c9dab89,2025-02-01 17:30:00+00:00,BASELINE,0.2491620794384001,0.28668941979522183,3.3,1,NON_PIT,1.0,0.49832415887680015,COUNTERFACTUAL_NON_PIT,False
home_win,0,a5d07c2e3cbc7797bbff,2025-02-02 14:00:00+00:00,BASELINE,0.4362903273116464,0.45564074479737127,2.1,0,NON_PIT,1.0,0.8725806546232928,COUNTERFACTUAL_NON_PIT,False
home_win,0,d7ee4e4c8fcd31e73d74,2025-02-02 14:00:00+00:00,BASELINE,0.4829923807446223,0.4767025089605735,2.0,0,NON_PIT,1.0,0.9659847614892446,COUNTERFACTUAL_NON_PIT,False
home_win,0,2396e826592db1ae9436,2025-02-02 15:00:00+00:00,BASELINE,0.4591206380657179,0.308411214953271,3.0,1,NON_PIT,1.0,0.9182412761314358,COUNTERFACTUAL_NON_PIT,False
home_win,0,ef0ea214ddd736e44a05,2025-02-02 16:30:00+00:00,BASELINE,0.4148279541175196,0.48908296943231444,1.95,1,NON_PIT,1.0,0.8296559082350392,COUNTERFACTUAL_NON_PIT,False
home_win,0,5aab3f639ba3c0669a09,2025-02-03 20:00:00+00:00,BASELINE,0.42446062271964685,0.4041204437400951,2.35,0,NON_PIT,1.0,0.8489212454392937,COUNTERFACTUAL_NON_PIT,False
home_win,0,67b6afc20ff4ed337ef4,2025-02-03 20:00:00+00:00,BASELINE,0.6416056409574695,0.6866642573183954,1.36,1,NON_PIT,1.0,0.716788718085061,COUNTERFACTUAL_NON_PIT,False
home_win,0,4757615d06baec97411c,2025-02-04 19:45:00+00:00,BASELINE,0.5157998403835518,0.4247787610619469,2.2,0,NON_PIT,1.0,0.9684003192328965,COUNTERFACTUAL_NON_PIT,False
home_win,0,5f0b4861f323a5743367,2025-02-04 19:45:00+00:00,BASELINE,0.46739917488260596,0.3631746031746032,2.55,1,NON_PIT,1.0,0.9347983497652119,COUNTERFACTUAL_NON_PIT,False
home_win,0,7e7c1bd88b3ca58e2b34,2025-02-04 19:45:00+00:00,BASELINE,0.4226885962627029,0.3587221556391288,2.63,1,NON_PIT,1.0,0.8453771925254058,COUNTERFACTUAL_NON_PIT,False
home_win,0,bbf3a62013c96e86462d,2025-02-04 19:45:00+00:00,BASELINE,0.5540340516856989,0.6301963559172121,1.48,1,NON_PIT,1.0,0.8919318966286023,COUNTERFACTUAL_NON_PIT,False
home_win,0,d31c285c01175392664f,2025-02-05 19:45:00+00:00,BASELINE,0.3200657822705185,0.23401264933239635,4.0,0,NON_PIT,1.0,0.640131564541037,COUNTERFACTUAL_NON_PIT,False
home_win,0,6c4b807d1dde6f6a46b6,2025-02-06 19:45:00+00:00,BASELINE,0.43702211508738964,0.379746835443038,2.45,1,NON_PIT,1.0,0.8740442301747793,COUNTERFACTUAL_NON_PIT,False
home_win,0,cf8e41360fb918a3a3e6,2025-02-07 19:45:00+00:00,BASELINE,0.49729314471634745,0.5251667677380231,1.75,0,NON_PIT,1.0,0.9945862894326949,COUNTERFACTUAL_NON_PIT,False
home_win,0,019297adcb72c6b25375,2025-02-08 12:30:00+00:00,BASELINE,0.4820465810950519,0.5157232704402516,1.8,1,NON_PIT,1.0,0.9640931621901038,COUNTERFACTUAL_NON_PIT,False
home_win,0,8998b078a523644ffdac,2025-02-08 12:30:00+00:00,BASELINE,0.4695016431883855,0.45290737313723584,2.05,1,NON_PIT,1.0,0.939003286376771,COUNTERFACTUAL_NON_PIT,False
home_win,0,99c699df2e8a3aa17e2f,2025-02-08 12:30:00+00:00,BASELINE,0.6138799518126806,0.6221653026800774,1.5,0,NON_PIT,1.0,0.7722400963746388,COUNTERFACTUAL_NON_PIT,False
home_win,0,9f94419477e38b6bfecc,2025-02-08 12:30:00+00:00,BASELINE,0.4345701567658063,0.44134505158578524,2.15,1,NON_PIT,1.0,0.8691403135316126,COUNTERFACTUAL_NON_PIT,False
home_win,0,dd24d530ea3c9959c6c9,2025-02-08 12:30:00+00:00,BASELINE,0.5555385282467192,0.5779490219324245,1.6,1,NON_PIT,1.0,0.8889229435065615,COUNTERFACTUAL_NON_PIT,False
home_win,0,dd751cb7ed3eb0404328,2025-02-08 12:30:00+00:00,BASELINE,0.46949615098513187,0.4112149532710281,2.25,0,NON_PIT,1.0,0.9389923019702637,COUNTERFACTUAL_NON_PIT,False
home_win,0,1223857b4c670e36bbe9,2025-02-08 15:00:00+00:00,BASELINE,0.5217047777135287,0.5362776025236593,1.75,0,NON_PIT,1.0,0.9565904445729425,COUNTERFACTUAL_NON_PIT,False
home_win,0,1abbdc3ec34c71c433fb,2025-02-08 15:00:00+00:00,BASELINE,0.4630915838633838,0.5574781823653325,1.7,0,NON_PIT,1.0,0.9261831677267676,COUNTERFACTUAL_NON_PIT,False
home_win,0,403e0dfe02319a487d4d,2025-02-08 15:00:00+00:00,BASELINE,0.5375376621495181,0.5611722264285397,1.67,0,NON_PIT,1.0,0.9249246757009637,COUNTERFACTUAL_NON_PIT,False
home_win,0,43da13ed0f5a08aadafe,2025-02-08 15:00:00+00:00,BASELINE,0.5467569908309664,0.4473684210526316,2.1,1,NON_PIT,1.0,0.9064860183380672,COUNTERFACTUAL_NON_PIT,False
home_win,0,45ce57170352ab174ba0,2025-02-08 15:00:00+00:00,BASELINE,0.6220855053196681,0.5361930294906166,1.73,1,NON_PIT,1.0,0.7558289893606638,COUNTERFACTUAL_NON_PIT,False
home_win,0,4c2dc7e8a58c344691f9,2025-02-08 15:00:00+00:00,BASELINE,0.37354761600518693,0.2823250296559905,3.3,0,NON_PIT,1.0,0.7470952320103739,COUNTERFACTUAL_NON_PIT,False
home_win,0,54863c5b86db688cc633,2025-02-08 15:00:00+00:00,BASELINE,0.5646743628930112,0.6590181430096052,1.42,1,NON_PIT,1.0,0.8706512742139776,COUNTERFACTUAL_NON_PIT,False
home_win,0,59debf91cc6c96822619,2025-02-08 15:00:00+00:00,BASELINE,0.48529194375430607,0.6346967559943583,1.48,0,NON_PIT,1.0,0.9705838875086121,COUNTERFACTUAL_NON_PIT,False
home_win,0,82aa9ef68968b093948c,2025-02-08 15:00:00+00:00,BASELINE,0.5277590902798597,0.6065800751631832,1.53,0,NON_PIT,1.0,0.9444818194402806,COUNTERFACTUAL_NON_PIT,False
home_win,0,87aa671e7f9063119baa,2025-02-08 15:00:00+00:00,BASELINE,0.4378297724049331,0.4359404280501035,2.15,0,NON_PIT,1.0,0.8756595448098662,COUNTERFACTUAL_NON_PIT,False
home_win,0,b281a7df5d78678f4960,2025-02-08 15:00:00+00:00,BASELINE,0.3626209025869372,0.2716248989490704,3.4,0,NON_PIT,1.0,0.7252418051738744,COUNTERFACTUAL_NON_PIT,False
home_win,0,cb6559120d53e975c4b1,2025-02-08 15:00:00+00:00,BASELINE,0.35252166992917994,0.3107769423558897,3.0,1,NON_PIT,1.0,0.7050433398583599,COUNTERFACTUAL_NON_PIT,False
home_win,0,e291d64d3fc2fddc657b,2025-02-08 15:00:00+00:00,BASELINE,0.457530713552566,0.4658527279664251,2.0,1,NON_PIT,1.0,0.915061427105132,COUNTERFACTUAL_NON_PIT,False
home_win,0,ec2a4bb36ea678a3082c,2025-02-08 15:00:00+00:00,BASELINE,0.41525069426040284,0.4410011918951132,2.1,1,NON_PIT,1.0,0.8305013885208057,COUNTERFACTUAL_NON_PIT,False
home_win,0,ef8e79c44d2b5c5ae5df,2025-02-08 15:00:00+00:00,BASELINE,0.5815961443593081,0.676056338028169,1.38,1,NON_PIT,1.0,0.8368077112813839,COUNTERFACTUAL_NON_PIT,False
home_win,0,ffa9cfd1671d053b7a5b,2025-02-08 15:00:00+00:00,BASELINE,0.5350120213755811,0.6272727272727273,1.5,1,NON_PIT,1.0,0.9299759572488377,COUNTERFACTUAL_NON_PIT,False
home_win,0,d9839abe57e3a7aac041,2025-02-09 12:00:00+00:00,BASELINE,0.5679436018183412,0.5051038366772262,1.85,0,NON_PIT,1.0,0.8641127963633175,COUNTERFACTUAL_NON_PIT,False
home_win,0,0e0a52fd10480e38d563,2025-02-11 19:45:00+00:00,BASELINE,0.6402686598829592,0.725753243897075,1.29,1,NON_PIT,1.0,0.7194626802340816,COUNTERFACTUAL_NON_PIT,False
home_win,0,145543268280f996daa6,2025-02-11 19:45:00+00:00,BASELINE,0.4797965838671853,0.5210981189628877,1.8,1,NON_PIT,1.0,0.9595931677343706,COUNTERFACTUAL_NON_PIT,False
home_win,0,1646865737d2d6c35e5a,2025-02-11 19:45:00+00:00,BASELINE,0.3497818228677412,0.3212510356255179,2.9,0,NON_PIT,1.0,0.6995636457354824,COUNTERFACTUAL_NON_PIT,False
home_win,0,1bbaa6f11c2595862338,2025-02-11 19:45:00+00:00,BASELINE,0.5596464077910621,0.5687203791469194,1.65,1,NON_PIT,1.0,0.8807071844178758,COUNTERFACTUAL_NON_PIT,False
home_win,0,392d18010e0903762813,2025-02-11 19:45:00+00:00,BASELINE,0.39521818048622437,0.42654028436018954,2.2,0,NON_PIT,1.0,0.7904363609724487,COUNTERFACTUAL_NON_PIT,False
home_win,0,3a2fc8d4d0ec9b7384f3,2025-02-11 19:45:00+00:00,BASELINE,0.5193289274000562,0.41929720071471116,2.25,1,NON_PIT,1.0,0.9613421451998876,COUNTERFACTUAL_NON_PIT,False
home_win,0,3c5e400106dc43d13019,2025-02-11 19:45:00+00:00,BASELINE,0.4923853075320181,0.5072616073735894,1.85,1,NON_PIT,1.0,0.9847706150640362,COUNTERFACTUAL_NON_PIT,False
home_win,0,3c7cadc85e4becc17c23,2025-02-11 19:45:00+00:00,BASELINE,0.41523555488691805,0.46646341463414626,2.0,1,NON_PIT,1.0,0.8304711097738361,COUNTERFACTUAL_NON_PIT,False
home_win,0,43afc2458f9447245ccb,2025-02-11 19:45:00+00:00,BASELINE,0.5801974006305073,0.607051132383843,1.53,0,NON_PIT,1.0,0.8396051987389854,COUNTERFACTUAL_NON_PIT,False
home_win,0,60b02e68047773008b24,2025-02-11 19:45:00+00:00,BASELINE,0.347273132347984,0.17786252925370546,5.25,0,NON_PIT,1.0,0.694546264695968,COUNTERFACTUAL_NON_PIT,False
home_win,0,63a8fe62728556166a31,2025-02-11 19:45:00+00:00,BASELINE,0.24323176798330967,0.09412597310686482,10.0,0,NON_PIT,1.0,0.4864635359666194,COUNTERFACTUAL_NON_PIT,False
home_win,0,700ca25878ac4cf51c31,2025-02-11 19:45:00+00:00,BASELINE,0.48867310945051723,0.5394423427210312,1.73,1,NON_PIT,1.0,0.9773462189010345,COUNTERFACTUAL_NON_PIT,False
home_win,0,7191ebd5d10a71c0d5bd,2025-02-11 19:45:00+00:00,BASELINE,0.5708348683603618,0.34793286942284074,2.7,1,NON_PIT,1.0,0.8583302632792764,COUNTERFACTUAL_NON_PIT,False
home_win,0,88a5e2b6f74b437683b8,2025-02-11 19:45:00+00:00,BASELINE,0.5194346639832326,0.4496092967341215,2.05,0,NON_PIT,1.0,0.9611306720335349,COUNTERFACTUAL_NON_PIT,False
home_win,0,96495a6a4784c9dc9c7e,2025-02-11 19:45:00+00:00,BASELINE,0.6451781273469964,0.571994715984148,1.62,1,NON_PIT,1.0,0.7096437453060072,COUNTERFACTUAL_NON_PIT,False
home_win,0,f9f3ea5f6d79aee6ca14,2025-02-11 19:45:00+00:00,BASELINE,0.3666663372440377,0.31097560975609756,3.0,1,NON_PIT,1.0,0.7333326744880754,COUNTERFACTUAL_NON_PIT,False
home_win,0,6c57115e61d79ef3cbf4,2025-02-11 20:00:00+00:00,BASELINE,0.5431952628919634,0.4333067092651757,2.15,0,NON_PIT,1.0,0.9136094742160732,COUNTERFACTUAL_NON_PIT,False
home_win,0,8aaa1619a7147082326c,2025-02-11 20:00:00+00:00,BASELINE,0.45421003203679317,0.5352112676056339,1.75,0,NON_PIT,1.0,0.9084200640735863,COUNTERFACTUAL_NON_PIT,False
home_win,0,a33184783ff1626c01ec,2025-02-12 19:30:00+00:00,BASELINE,0.20261793753764454,0.126984126984127,7.5,0,NON_PIT,1.0,0.40523587507528913,COUNTERFACTUAL_NON_PIT,False
home_win,0,063060c5a252095218b5,2025-02-12 19:45:00+00:00,BASELINE,0.3686762426225526,0.3711340206185567,2.55,0,NON_PIT,1.0,0.7373524852451052,COUNTERFACTUAL_NON_PIT,False
home_win,0,643af3d3befc65191859,2025-02-12 19:45:00+00:00,BASELINE,0.6665329871835739,0.5638651471984806,1.67,1,NON_PIT,1.0,0.6669340256328522,COUNTERFACTUAL_NON_PIT,False
home_win,0,b03c6f51fb6475b80992,2025-02-12 19:45:00+00:00,BASELINE,0.3778363073788169,0.2745571658615137,3.4,1,NON_PIT,1.0,0.7556726147576338,COUNTERFACTUAL_NON_PIT,False
home_win,0,c28843f5c6642fa48b0b,2025-02-12 19:45:00+00:00,BASELINE,0.6002226755152983,0.5615519253208868,1.67,1,NON_PIT,1.0,0.7995546489694034,COUNTERFACTUAL_NON_PIT,False
home_win,0,ea2bd049abe175c5d859,2025-02-12 19:45:00+00:00,BASELINE,0.5294132980510768,0.5513993621650621,1.73,1,NON_PIT,1.0,0.9411734038978463,COUNTERFACTUAL_NON_PIT,False
home_win,0,0c19a35d3b8422d6bb34,2025-02-12 20:00:00+00:00,BASELINE,0.4680943418836452,0.5099782110925976,1.83,0,NON_PIT,1.0,0.9361886837672904,COUNTERFACTUAL_NON_PIT,False
home_win,0,0f7de03c9b8a437264bd,2025-02-12 20:00:00+00:00,BASELINE,0.4430668199195347,0.41883568448241604,2.25,1,NON_PIT,1.0,0.8861336398390695,COUNTERFACTUAL_NON_PIT,False
home_win,0,3002c97802b478186e1c,2025-02-13 20:00:00+00:00,BASELINE,0.4458267827731932,0.35437430786268,2.63,1,NON_PIT,1.0,0.8916535655463864,COUNTERFACTUAL_NON_PIT,False
home_win,0,5a3f932ee1393b86dd68,2025-02-14 20:00:00+00:00,BASELINE,0.3408363545313856,0.3506261180679785,2.7,1,NON_PIT,1.0,0.6816727090627712,COUNTERFACTUAL_NON_PIT,False
home_win,0,9fb4265317229ad655b3,2025-02-14 20:00:00+00:00,BASELINE,0.48427032706591316,0.46444121915820036,2.05,1,NON_PIT,1.0,0.9685406541318263,COUNTERFACTUAL_NON_PIT,False
home_win,0,02df4a1da018d3dd5764,2025-02-15 12:30:00+00:00,BASELINE,0.37119959848428824,0.27439024390243905,3.4,0,NON_PIT,1.0,0.7423991969685765,COUNTERFACTUAL_NON_PIT,False
home_win,0,070d2c0aaf29b17044e4,2025-02-15 12:30:00+00:00,BASELINE,0.12358608482350304,0.10999917293854934,8.5,0,NON_PIT,1.0,0.24717216964700606,COUNTERFACTUAL_NON_PIT,False
home_win,0,2102a81bab4ae5b446ad,2025-02-15 12:30:00+00:00,BASELINE,0.3558141458451712,0.3378860462745897,2.8,0,NON_PIT,1.0,0.7116282916903424,COUNTERFACTUAL_NON_PIT,False
home_win,0,23fd8c930c4bca93a5cf,2025-02-15 12:30:00+00:00,BASELINE,0.49073858519591607,0.4890832851359167,1.91,1,NON_PIT,1.0,0.9814771703918321,COUNTERFACTUAL_NON_PIT,False
home_win,0,484ecfb06312fb9720ba,2025-02-15 12:30:00+00:00,BASELINE,0.5007372363123109,0.4012133468149647,2.35,0,NON_PIT,1.0,0.9985255273753781,COUNTERFACTUAL_NON_PIT,False
home_win,0,53c1bd0257e72311d07b,2025-02-15 12:30:00+00:00,BASELINE,0.5081314328553842,0.5546526123112367,1.67,0,NON_PIT,1.0,0.9837371342892316,COUNTERFACTUAL_NON_PIT,False
home_win,0,7216d9358760264e3159,2025-02-15 12:30:00+00:00,BASELINE,0.5031844037469094,0.4569015166058744,2.05,0,NON_PIT,1.0,0.9936311925061811,COUNTERFACTUAL_NON_PIT,False
home_win,0,a8adf621ccdca3c606ed,2025-02-15 12:30:00+00:00,BASELINE,0.3486764552901374,0.25105982100800756,3.75,0,NON_PIT,1.0,0.6973529105802748,COUNTERFACTUAL_NON_PIT,False
home_win,0,11b32f126b5ebe1e82ff,2025-02-15 15:00:00+00:00,BASELINE,0.5679543668456307,0.4885742581520743,1.91,0,NON_PIT,1.0,0.8640912663087386,COUNTERFACTUAL_NON_PIT,False
home_win,0,13a8a336cfdfb5fa3747,2025-02-15 15:00:00+00:00,BASELINE,0.4722185465312084,0.3185060847671003,2.9,1,NON_PIT,1.0,0.9444370930624169,COUNTERFACTUAL_NON_PIT,False
home_win,0,1eb7f7c1c9a2cb26e346,2025-02-15 15:00:00+00:00,BASELINE,0.4311726846226759,0.3559693318729463,2.63,0,NON_PIT,1.0,0.8623453692453518,COUNTERFACTUAL_NON_PIT,False
home_win,0,2425b5228eacdcbf9519,2025-02-15 15:00:00+00:00,BASELINE,0.5415475309897999,0.5638651471984806,1.67,1,NON_PIT,1.0,0.9169049380204002,COUNTERFACTUAL_NON_PIT,False
home_win,0,2d4efb3b5524335681b3,2025-02-15 15:00:00+00:00,BASELINE,0.678235173913879,0.6690140845070423,1.4,0,NON_PIT,1.0,0.643529652172242,COUNTERFACTUAL_NON_PIT,False
home_win,0,2dcc79aa5f482de56f91,2025-02-15 15:00:00+00:00,BASELINE,0.3421256839195759,0.2938879125170865,3.2,0,NON_PIT,1.0,0.6842513678391517,COUNTERFACTUAL_NON_PIT,False
home_win,0,30956d4ce64e57ae620f,2025-02-15 15:00:00+00:00,BASELINE,0.5511657200126328,0.5878322828172102,1.6,0,NON_PIT,1.0,0.8976685599747345,COUNTERFACTUAL_NON_PIT,False
home_win,0,3ecbf0dd9e9b1ff1bb4f,2025-02-15 15:00:00+00:00,BASELINE,0.5589425041661847,0.5086901229334463,1.83,1,NON_PIT,1.0,0.8821149916676305,COUNTERFACTUAL_NON_PIT,False
home_win,0,3f048c103733ad70d7d0,2025-02-15 15:00:00+00:00,BASELINE,0.16567949040934957,0.15789473684210528,6.0,0,NON_PIT,1.0,0.3313589808186992,COUNTERFACTUAL_NON_PIT,False
home_win,0,43185c5dcc02dda3766e,2025-02-15 15:00:00+00:00,BASELINE,0.4971887906874235,0.4040270671728008,2.3,1,NON_PIT,1.0,0.994377581374847,COUNTERFACTUAL_NON_PIT,False
home_win,0,497a1d847c0e39e28390,2025-02-15 15:00:00+00:00,BASELINE,0.346369493739626,0.2831858407079646,3.3,0,NON_PIT,1.0,0.692738987479252,COUNTERFACTUAL_NON_PIT,False
home_win,0,4b99b4d6e2a5efbef4f3,2025-02-15 15:00:00+00:00,BASELINE,0.3629580052397353,0.39643744821872406,2.35,0,NON_PIT,1.0,0.7259160104794706,COUNTERFACTUAL_NON_PIT,False
home_win,0,4e71fe9abeca013bd568,2025-02-15 15:00:00+00:00,BASELINE,0.4779023512750878,0.38891095400746684,2.45,1,NON_PIT,1.0,0.9558047025501756,COUNTERFACTUAL_NON_PIT,False
home_win,0,5376a218e9609a3f8583,2025-02-15 15:00:00+00:00,BASELINE,0.4400067070460125,0.3884711779448622,2.4,1,NON_PIT,1.0,0.880013414092025,COUNTERFACTUAL_NON_PIT,False
home_win,0,62b4bf36b6c21fef34af,2025-02-15 15:00:00+00:00,BASELINE,0.37590931917537995,0.379746835443038,2.45,0,NON_PIT,1.0,0.7518186383507599,COUNTERFACTUAL_NON_PIT,False
home_win,0,66e04e8ee48af26951b0,2025-02-15 15:00:00+00:00,BASELINE,0.6532668721869855,0.48657187993680895,1.95,1,NON_PIT,1.0,0.6934662556260289,COUNTERFACTUAL_NON_PIT,False
home_win,0,772ae885c9f2dbbacc1a,2025-02-15 15:00:00+00:00,BASELINE,0.35774332494670724,0.24347630473905216,3.8,0,NON_PIT,1.0,0.7154866498934145,COUNTERFACTUAL_NON_PIT,False
home_win,0,77a30eaef6169ee1c71f,2025-02-15 15:00:00+00:00,BASELINE,0.3593043089272808,0.391696450835342,2.38,0,NON_PIT,1.0,0.7186086178545616,COUNTERFACTUAL_NON_PIT,False
home_win,0,8cacbbe5fa80bd47090c,2025-02-15 15:00:00+00:00,BASELINE,0.4197734177166145,0.43220338983050843,2.2,1,NON_PIT,1.0,0.839546835433229,COUNTERFACTUAL_NON_PIT,False
home_win,0,adf9e7c9188c675bcde6,2025-02-15 15:00:00+00:00,BASELINE,0.5160262230623631,0.48,1.95,0,NON_PIT,1.0,0.9679475538752738,COUNTERFACTUAL_NON_PIT,False
